image_id,arquivo_original,caminho_drive,fornecedor,fornecedor_slug,sku,sku_slug,codigo,seq,md5,s3_key,s3_url,etag,status,versao,enviado_em
1N7elrnn3yycfE0so3gf6Fs3kGYQTC2wE,MUNICK1 - JAL.jpg,LIVING/CHAISES/MUNICK1 - JAL.jpg,Sollos,sollos,• Puff Munick,puff-munick,JAL,1,31bcadd1107402b0e44eeb7e626e91e0,sollos/puff-munick/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/puff-munick/1.jpg,,previsto,LATEST,
1UncLjX4b1qxeDbDG4ZT4YjofxDaI7ML9,MUNICK2 - JAL.jpg,LIVING/CHAISES/MUNICK2 - JAL.jpg,Sollos,sollos,• Puff Munick,puff-munick,JAL,2,482a68f6fcfeeb8a0519798cc30ec397,sollos/puff-munick/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/puff-munick/2.jpg,,previsto,LATEST,
1nV-CqKiUKHPFy-TNtcGwCUtIsaWpTKla,MUNICK3 - JAL.jpeg,LIVING/CHAISES/MUNICK3 - JAL.jpeg,Sollos,sollos,• Puff Munick,puff-munick,JAL,3,f420b9822d58fb2a08ccdac8c8ff2024,sollos/puff-munick/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/puff-munick/3.jpg,,previsto,LATEST,
1QoThBo3YglxHHmUKDes6dc8cxk6Go_ql,RÉGIA1 - RBA.jpg,LIVING/CHAISES/RÉGIA1 - RBA.jpg,Roberta Banqueri,roberta-banqueri,REGIA - pés em aço com pintura,regia-pes-em-aco-com-pintura,RBA,1,c75d634a502328aa1063355c71e64e9c,roberta-banqueri/regia-pes-em-aco-com-pintura/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/roberta-banqueri/regia-pes-em-aco-com-pintura/1.jpg,,previsto,LATEST,
1gECPPDk71czu_mNCu6Ayq59iMOgIvhfm,RÉGIA2 - RBA.jpg,LIVING/CHAISES/RÉGIA2 - RBA.jpg,Roberta Banqueri,roberta-banqueri,REGIA - pés em aço com pintura,regia-pes-em-aco-com-pintura,RBA,2,94da92957d40c59e74f6fd141e28ad82,roberta-banqueri/regia-pes-em-aco-com-pintura/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/roberta-banqueri/regia-pes-em-aco-com-pintura/2.jpg,,previsto,LATEST,
1gkVnMv9q-EBmoA3smkvhpVx0277Xt-d2,TORRE LONDON1 - JAL.jpg,LIVING/CARRO BAR/CHÁ E BARES/TORRE LONDON1 - JAL.jpg,Sollos,sollos,TORRE LONDON,torre-london,JAL,1,2a5c7dd3228fd830067a498a6b8404e9,sollos/torre-london/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/torre-london/1.jpg,,previsto,LATEST,
1WUujb-iOsHSCVwLT5XH05Y82VJP20y-P,TORRE LONDON2 - JAL.jpg,LIVING/CARRO BAR/CHÁ E BARES/TORRE LONDON2 - JAL.jpg,Sollos,sollos,TORRE LONDON,torre-london,JAL,2,7e0567e376e872983d75165119db2a27,sollos/torre-london/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/torre-london/2.jpg,,previsto,LATEST,
1z-1rJ5nySgS60piwedt6G8rcCbldmgTb,RACIONAL1 - RBA.jpg,LIVING/ESTANTES/*ESTANTES/RACIONAL1 - RBA.jpg,Roberta Banqueri,roberta-banqueri,RACIONAL - estrutura em aço com pintura,racional-estrutura-em-aco-com-pintura,RBA,1,033b0abc4405d599f4bf382cf8693e4c,roberta-banqueri/racional-estrutura-em-aco-com-pintura/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/roberta-banqueri/racional-estrutura-em-aco-com-pintura/1.jpg,,previsto,LATEST,
1dxuHNG9xCiGmjVH7hGvjX4LMjakvUYMj,RACIONAL2 - RBA.jpg,LIVING/ESTANTES/*ESTANTES/RACIONAL2 - RBA.jpg,Roberta Banqueri,roberta-banqueri,RACIONAL - estrutura em aço com pintura,racional-estrutura-em-aco-com-pintura,RBA,2,b75832e4d817c2e7403130873b87ac34,roberta-banqueri/racional-estrutura-em-aco-com-pintura/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/roberta-banqueri/racional-estrutura-em-aco-com-pintura/2.jpg,,previsto,LATEST,
1uMTOse2tUuR1nv7uZKgsqXcFCU9gvTQK,MUSH1 - JAL.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/MUSH1 - JAL.jpg,Sollos,sollos,RECIPIENTE MUSH,recipiente-mush,JAL,1,aa2bb79d791470b6fe0b0e06e6b63068,sollos/recipiente-mush/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/recipiente-mush/1.jpg,,previsto,LATEST,
12ZVNA1PMDFZo7VnBDcUyi16Hxcu4uZwY,MUSH2 - JAL.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/MUSH2 - JAL.jpg,Sollos,sollos,RECIPIENTE MUSH,recipiente-mush,JAL,2,008b8744cfcb3a94476284dd5e50d414,sollos/recipiente-mush/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/recipiente-mush/2.jpg,,previsto,LATEST,
1zDKspvs0EVJv_6BNkwFmYDeZa-EBQsjD,MUSH3 - JAL.jpeg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/MUSH3 - JAL.jpeg,Sollos,sollos,RECIPIENTE MUSH,recipiente-mush,JAL,3,a0202d9e090716b80fb2aa1fda992280,sollos/recipiente-mush/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/recipiente-mush/3.jpg,,previsto,LATEST,
1Dy-KlaDtxSlMrcJSqf6u63i_l9yZnj6P,MUSH4 - JAL.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/MUSH4 - JAL.jpg,Sollos,sollos,RECIPIENTE MUSH,recipiente-mush,JAL,4,1ef3d0498edae7127b22262419d56249,sollos/recipiente-mush/4.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/recipiente-mush/4.jpg,,previsto,LATEST,
1vHwuhRcJWwHSwTV6jYMweyuTJIrUkG6v,BARCELONA1 - BCO.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/BARCELONA1 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Base Mesa Lateral Barcelona para tampo de Mármore,base-mesa-lateral-barcelona-para-tampo-de-marmore,BCO,1,87dcbb415d066d98feaacf71c36a78b0,brazil-contemporaneo/base-mesa-lateral-barcelona-para-tampo-de-marmore/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/base-mesa-lateral-barcelona-para-tampo-de-marmore/1.jpg,,previsto,LATEST,
1WIzSs6hw3A2rN_sBtxzzb_nxK90oo7lz,BARCELONA2 - BCO.jpeg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/BARCELONA2 - BCO.jpeg,Brazil Contemporaneo,brazil-contemporaneo,Base Mesa Lateral Barcelona para tampo de Mármore,base-mesa-lateral-barcelona-para-tampo-de-marmore,BCO,2,78aa9d695d71485ce05366b141b993b0,brazil-contemporaneo/base-mesa-lateral-barcelona-para-tampo-de-marmore/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/base-mesa-lateral-barcelona-para-tampo-de-marmore/2.jpg,,previsto,LATEST,
13GdSbrt-ys1ImUR3VOdAslgYunDLfthA,ITALIA1 - BCO.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/ITALIA1 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Mesa Centro Itália,mesa-centro-italia,BCO,1,349bec3dfea274717c839597b431cc40,brazil-contemporaneo/mesa-centro-italia/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/mesa-centro-italia/1.jpg,,previsto,LATEST,
1PJPzft_f4jo5tNDex8DmI0VTEido9ghg,ITALIA2 - BCO.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/ITALIA2 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Mesa Centro Itália,mesa-centro-italia,BCO,2,f603a51a33a7b98316bb42cab6d285b8,brazil-contemporaneo/mesa-centro-italia/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/mesa-centro-italia/2.jpg,,previsto,LATEST,
1qExu91YAjthC9luGmJnFOepBmaJLVQNC,UDINE1 - BCO.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/UDINE1 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Mesa Centro Udine,mesa-centro-udine,BCO,1,5783aaff31dc3f96da6b162c945c9a72,brazil-contemporaneo/mesa-centro-udine/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/mesa-centro-udine/1.jpg,,previsto,LATEST,
1rhN9NPpMG_8_kAGRgYngXkNOaNuIb8vg,UDINE2 - BCO.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/UDINE2 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Mesa Centro Udine,mesa-centro-udine,BCO,2,7002303fa87109774717ebf2c3268134,brazil-contemporaneo/mesa-centro-udine/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/mesa-centro-udine/2.jpg,,previsto,LATEST,
1t_RP6vvO35TU6yOOfKrGygs-MmuDybXg,YUNES1 - BCO.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/YUNES1 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,"Mesa Lateral Yunes ""SOMENTE S/VIDRO""",mesa-lateral-yunes-somente-s-vidro,BCO,1,7ebebbb5c7f6f6059979d48bf4cae01b,brazil-contemporaneo/mesa-lateral-yunes-somente-s-vidro/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/mesa-lateral-yunes-somente-s-vidro/1.jpg,,previsto,LATEST,
1CYLMAkZCR4rRjOpIY9Rb4mjJMGEAIYQr,YUNES2 - BCO.jpg,LIVING/MESAS LATERAIS / APOIO/*MESAS LATERAIS/APOIO/YUNES2 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,"Mesa Lateral Yunes ""SOMENTE S/VIDRO""",mesa-lateral-yunes-somente-s-vidro,BCO,2,75970af0434344e16c6db7479b702d0e,brazil-contemporaneo/mesa-lateral-yunes-somente-s-vidro/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/mesa-lateral-yunes-somente-s-vidro/2.jpg,,previsto,LATEST,
1cm4pPRCYvbEc7Rml6yq562eycY13kq9P,LONDON1 - JAL.jpg,LIVING/MESAS DE CENTRO - GD/*MESAS DE CENTRO/LONDON1 - JAL.jpg,Sollos,sollos,MESA DE APOIO LONDON 01,mesa-de-apoio-london-01,JAL,1,544ce9ccae49844763fe271be24d69c7,sollos/mesa-de-apoio-london-01/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-apoio-london-01/1.jpg,,previsto,LATEST,
1fZ1ukcwEnQjVBnRBDh0550SnIHQdXb2J,LONDON2 - JAL.jpg,LIVING/BUFFETS/*BUFFET/LONDON2 - JAL.jpg,Sollos,sollos,MESA DE APOIO LONDON 01,mesa-de-apoio-london-01,JAL,2,9185c1cc321424d1257a5d2ec83b30e2,sollos/mesa-de-apoio-london-01/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-apoio-london-01/2.jpg,,previsto,LATEST,
1pJdRczdmU1gMJ-0eVC2ZKFN-1eiIXnk5,LONDON3 - JAL.jpg,LIVING/BUFFETS/*BUFFET/LONDON3 - JAL.jpg,Sollos,sollos,MESA DE APOIO LONDON 01,mesa-de-apoio-london-01,JAL,3,20d56b413dc349722a7a12fe6a0e29c6,sollos/mesa-de-apoio-london-01/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-apoio-london-01/3.jpg,,previsto,LATEST,
12GwR68OnIBitDHlFqAF6ccj7U7In0aDJ,CHAN COM PORTAS1 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/CHAN COM PORTAS1 - JAL.jpg,Sollos,sollos,APARADOR CHAN COM PORTAS,aparador-chan-com-portas,JAL,1,5c502591ccbe39ec005083babfde28f6,sollos/aparador-chan-com-portas/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/aparador-chan-com-portas/1.jpg,,previsto,LATEST,
1pJ4y0x5EQyqVKYSPLGP9krNI0FbAWlx0,CHAN1 - JAL.jpg,LIVING/BUFFETS/*BUFFET/CHAN1 - JAL.jpg,Sollos,sollos,APARADOR CHAN COM PORTAS,aparador-chan-com-portas,JAL,2,1605d409d2c865aa1aa0cd606027a122,sollos/aparador-chan-com-portas/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/aparador-chan-com-portas/2.jpg,,previsto,LATEST,
1LTcfv4kK2iZg7vTzK4_AePOcx8EteAes,CHAN COM PORTAS2 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/CHAN COM PORTAS2 - JAL.jpg,Sollos,sollos,APARADOR CHAN COM PORTAS,aparador-chan-com-portas,JAL,3,7222d8c5fbc5cbc38c0a879215f1dfb7,sollos/aparador-chan-com-portas/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/aparador-chan-com-portas/3.jpg,,previsto,LATEST,
1KAjg385be1IWgP2k03apKdynroCybY2R,MATRIZ1 - JAL.jpg,LIVING/SOFÁS - GD/*SOFÁS/MATRIZ1 - JAL.jpg,Sollos,sollos,MESA CENTRO MATRIZ,mesa-centro-matriz,JAL,1,50c29714cbc72a151b04f0f9ee3d066f,sollos/mesa-centro-matriz/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-centro-matriz/1.jpg,,previsto,LATEST,
1CdrjHmdKeYU7hMbtSPFIfphuCdLRtVPx,MATRIZ2 - JAL.jpg,LIVING/SOFÁS - GD/*SOFÁS/MATRIZ2 - JAL.jpg,Sollos,sollos,MESA CENTRO MATRIZ,mesa-centro-matriz,JAL,2,26630648bd8745a8e8a45f1f7cbb4c86,sollos/mesa-centro-matriz/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-centro-matriz/2.jpg,,previsto,LATEST,
1tnReb1Mtj_t94bIUopC1Wpq3BUVMvHur,MATRIZ3 - JAL.jpg,LIVING/SOFÁS - GD/*SOFÁS/MATRIZ3 - JAL.jpg,Sollos,sollos,MESA CENTRO MATRIZ,mesa-centro-matriz,JAL,3,a60633f0d4afaa26251f1b1d86c7463f,sollos/mesa-centro-matriz/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-centro-matriz/3.jpg,,previsto,LATEST,
15dOUsT7IDNg4uG3EP38sxjBprCVg1tX8,WE1 - JAL.jpg,LIVING/BUFFETS/*BUFFET/WE1 - JAL.jpg,Sollos,sollos,BUFFET WE,buffet-we,JAL,1,fdf0703dcc9a3bf6ece2605b3e736fb6,sollos/buffet-we/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/buffet-we/1.jpg,,previsto,LATEST,
1NDxnIb4MzFyXPKEx5sA1UJ2HmXrSlIwy,WE2 - JAL.jpg,LIVING/BUFFETS/*BUFFET/WE2 - JAL.jpg,Sollos,sollos,BUFFET WE,buffet-we,JAL,2,d98067634fb8f9b603b47d6cff83c14f,sollos/buffet-we/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/buffet-we/2.jpg,,previsto,LATEST,
1c9Mw-u0t7pptrlcb6Tm8EL63LKAxCzTr,WE3 - JAL.jpg,LIVING/BUFFETS/*BUFFET/WE3 - JAL.jpg,Sollos,sollos,BUFFET WE,buffet-we,JAL,3,deecb894700ef60fb79d486d29f146c3,sollos/buffet-we/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/buffet-we/3.jpg,,previsto,LATEST,
1M9T0RjCdlxl2Df35tSdwjByNOy-TIuM1,MATRIX1 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/MATRIX1 - JAL.jpg,Sollos,sollos,BANCO MATRIX,banco-matrix,JAL,1,5803524158f643f3fc02f3b0f27d5f29,sollos/banco-matrix/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banco-matrix/1.jpg,,previsto,LATEST,
1cKdzpdG2fddOJb5zjKTlmZ6AicHlhE6l,ELLE1 - JAL.jpg,LIVING/MESAS DE JANTAR - GD/*MESAS DE JANTAR/ELLE1 - JAL.jpg,Sollos,sollos,SISTEMA ELLE MOD. 04 [GE],sistema-elle-mod-04-ge,JAL,1,1b46b3a4e489a13caf4672d8a8e7101a,sollos/sistema-elle-mod-04-ge/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/sistema-elle-mod-04-ge/1.jpg,,previsto,LATEST,
1EkMk17IUcHKlifJWmePmwdSkDzCZ1HHk,ELLE2 - JAL.jpg,LIVING/MESAS DE JANTAR - GD/*MESAS DE JANTAR/ELLE2 - JAL.jpg,Sollos,sollos,SISTEMA ELLE MOD. 04 [GE],sistema-elle-mod-04-ge,JAL,2,4f86717072e504aa8f05da5f623d9f13,sollos/sistema-elle-mod-04-ge/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/sistema-elle-mod-04-ge/2.jpg,,previsto,LATEST,
1hDJ14GQz3pUTXyDu7ATMXxwmbAMMOUCy,MILLA1 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/MILLA1 - JAL.jpg,Sollos,sollos,ESCRIVANINHA MILLA,escrivaninha-milla,JAL,1,6e80ae99be1a01adb2fd5cd3e61cfbb8,sollos/escrivaninha-milla/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/escrivaninha-milla/1.jpg,,previsto,LATEST,
1ZA1cy36VAP4yiI2EwVpK_Y-ZSG56451x,MILLA2 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/MILLA2 - JAL.jpg,Sollos,sollos,ESCRIVANINHA MILLA,escrivaninha-milla,JAL,2,c3325da4cae6e6425fa8b1faab15aad5,sollos/escrivaninha-milla/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/escrivaninha-milla/2.jpg,,previsto,LATEST,
1425H0ktHsaZ57WgA0dqbykrt1dSFYp30,FRAME1 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/FRAME1 - JAL.jpg,Sollos,sollos,BASE CENTRO FRAME,base-centro-frame,JAL,1,78c911d56df950c4d85e9787e803efe8,sollos/base-centro-frame/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/base-centro-frame/1.jpg,,previsto,LATEST,
1cGFzrtNreeZIyfo9Z-eJIySoLSivL6BH,FRAME2 - JAL.jpg,LIVING/MESAS DE JANTAR - GD/*MESAS DE JANTAR/FRAME2 - JAL.jpg,Sollos,sollos,BASE CENTRO FRAME,base-centro-frame,JAL,2,46bf6d55e077ed371689c093ce7bc67a,sollos/base-centro-frame/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/base-centro-frame/2.jpg,,previsto,LATEST,
1CslYtiSTsIIHbGcP_hcqU633RmFo9bVE,USSÉ1 - BCO.jpg,LIVING/APARADORES - GD/*APARADORES/USSÉ1 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Mesa Jantar Ussé,mesa-jantar-usse,BCO,1,7decbbd5d2c1a8f5fd5e98040f7a7a95,brazil-contemporaneo/mesa-jantar-usse/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/mesa-jantar-usse/1.jpg,,previsto,LATEST,
1fI1yRbDz_XZ3atzNSKIQBz616PUAkuKM,USSÉ2 - BCO.jpg,LIVING/APARADORES - GD/*APARADORES/USSÉ2 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Mesa Jantar Ussé,mesa-jantar-usse,BCO,2,09364b419c17e692294e76ffc3d4483e,brazil-contemporaneo/mesa-jantar-usse/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/mesa-jantar-usse/2.jpg,,previsto,LATEST,
1SLslUQqyIKLYRjdX-NEJ_ono7tb-dFYa,RENE1 - BCO.jpg,LIVING/APARADORES - GD/*APARADORES/RENE1 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Aparador Rene TP. Canto Garrafa,aparador-rene-tp-canto-garrafa,BCO,1,2fa646d338051851ca9fff2a8ca1f977,brazil-contemporaneo/aparador-rene-tp-canto-garrafa/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/aparador-rene-tp-canto-garrafa/1.jpg,,previsto,LATEST,
1wIW8hocWFvds7-cCVIzpKoaCfr_Cs-7c,RENE2 - BCO.jpg,LIVING/APARADORES - GD/*APARADORES/RENE2 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,Aparador Rene TP. Canto Garrafa,aparador-rene-tp-canto-garrafa,BCO,2,7871f0395857965dc4285809d7f95959,brazil-contemporaneo/aparador-rene-tp-canto-garrafa/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/aparador-rene-tp-canto-garrafa/2.jpg,,previsto,LATEST,
14wj0mYfzZ0LiTDu5XFb4Uf515DpDYRxd,BADEN1 - BCO.jpg,LIVING/APARADORES - GD/*APARADORES/BADEN1 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,"Buffet Baden ,pés de metal",buffet-baden-pes-de-metal,BCO,1,44371831e665eb11d11185233e617438,brazil-contemporaneo/buffet-baden-pes-de-metal/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/buffet-baden-pes-de-metal/1.jpg,,previsto,LATEST,
1XU3aVWAnFbgJHk1WmlgTelLA4-V_gn2f,MADAGASCAR1 - BCO.jpg,LIVING/APARADORES - GD/*APARADORES/MADAGASCAR1 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,"Aparador Madagascar , pés metal;",aparador-madagascar-pes-metal,BCO,1,d537b35361eed453546e0119b5f5706b,brazil-contemporaneo/aparador-madagascar-pes-metal/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/aparador-madagascar-pes-metal/1.jpg,,previsto,LATEST,
13RoVhHnCngzrRj5-1HxEi6KGTGTLNRhN,MADAGASCAR2 - BCO.jpg,LIVING/APARADORES - GD/*APARADORES/MADAGASCAR2 - BCO.jpg,Brazil Contemporaneo,brazil-contemporaneo,"Aparador Madagascar , pés metal;",aparador-madagascar-pes-metal,BCO,2,debe69e0f973f0d94c9f4f49168a9ed1,brazil-contemporaneo/aparador-madagascar-pes-metal/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/brazil-contemporaneo/aparador-madagascar-pes-metal/2.jpg,,previsto,LATEST,
1C4Ix8pydhnAr0mKqghO-64crR6lVONwk,AIR1 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/AIR1 - JAL.jpg,Sollos,sollos,MESA DE CENTRO AIR,mesa-de-centro-air,JAL,1,fc26a020aa925e0cfd840af5e56d11ff,sollos/mesa-de-centro-air/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-centro-air/1.jpg,,previsto,LATEST,
1PxGdH7LpkZBeTqHxye3SEsVjl9TqTdBQ,AIR2 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/AIR2 - JAL.jpg,Sollos,sollos,MESA DE CENTRO AIR,mesa-de-centro-air,JAL,2,9dbf8bfc0788c0a4a39bacfb633b7614,sollos/mesa-de-centro-air/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-centro-air/2.jpg,,previsto,LATEST,
1amcKS06no_5_QD0xoxwcv-OMqNWVqO6R,AIR3 - JAL.jpg,LIVING/APARADORES - GD/*APARADORES/AIR3 - JAL.jpg,Sollos,sollos,MESA DE CENTRO AIR,mesa-de-centro-air,JAL,3,dbe8fae97124ca61840fc7e376ebc730,sollos/mesa-de-centro-air/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/mesa-de-centro-air/3.jpg,,previsto,LATEST,
18z7UnF5gnn6Y1_Y_uq4tLKg81tfxMTkO,JOY GIRATÓRIA1 - JAL.jpg,LIVING/BANCOS E BANQUETAS - GD/*BANQUETAS/JOY GIRATÓRIA1 - JAL.jpg,Sollos,sollos,BANQUETA JOY GIRATÓRIA,banqueta-joy-giratoria,JAL,1,80ea4f429b4f8b432295042329a3988f,sollos/banqueta-joy-giratoria/1.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banqueta-joy-giratoria/1.jpg,,previsto,LATEST,
1AVTkrSkTC25HhkghcfaLqDxBqj6Ddc4T,JOY1 - JAL.jpg,LIVING/POLTRONAS - GD/*POLTRONAS/JOY1 - JAL.jpg,Sollos,sollos,BANQUETA JOY GIRATÓRIA,banqueta-joy-giratoria,JAL,2,4eb6c7939ac3706bfbadd0a246f26933,sollos/banqueta-joy-giratoria/2.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banqueta-joy-giratoria/2.jpg,,previsto,LATEST,
1eLm8d3zOaHhBGiMpgiUwLCjHIGGPQju1,JOY2 - JAL.jpeg,LIVING/BANCOS E BANQUETAS - GD/*BANQUETAS/JOY2 - JAL.jpeg,Sollos,sollos,BANQUETA JOY GIRATÓRIA,banqueta-joy-giratoria,JAL,3,f4adad5c0cd28d0909a750934bcded67,sollos/banqueta-joy-giratoria/3.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banqueta-joy-giratoria/3.jpg,,previsto,LATEST,
1y-hewoQTodCXJKqK_VbWBpR3XgWCzgaA,JOY2 - JAL.jpg,LIVING/CADEIRAS - GD/*CADEIRAS/JOY2 - JAL.jpg,Sollos,sollos,BANQUETA JOY GIRATÓRIA,banqueta-joy-giratoria,JAL,4,c11ffdb647d0698cae26c55df117f799,sollos/banqueta-joy-giratoria/4.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banqueta-joy-giratoria/4.jpg,,previsto,LATEST,
1S7bRmUpVkXkYrKhwRpnZeoM2wpJxQSi4,JOY3 - JAL.jpeg,LIVING/BANCOS E BANQUETAS - GD/*BANQUETAS/JOY3 - JAL.jpeg,Sollos,sollos,BANQUETA JOY GIRATÓRIA,banqueta-joy-giratoria,JAL,5,0247940936097558aaef7cae4efcd476,sollos/banqueta-joy-giratoria/5.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banqueta-joy-giratoria/5.jpg,,previsto,LATEST,
10UV0Es3jdv1JXQGf9wzqNDUhEEUrNmGk,JOY3 - JAL.jpg,LIVING/CADEIRAS - GD/*CADEIRAS/JOY3 - JAL.jpg,Sollos,sollos,BANQUETA JOY GIRATÓRIA,banqueta-joy-giratoria,JAL,6,17e6b8328ec08d4f6f1497296f30b8cd,sollos/banqueta-joy-giratoria/6.jpg,https://galpao-design-imagens.s3.us-east-1.amazonaws.com/sollos/banqueta-joy-giratoria/6.jpg,,previsto,LATEST,
